，,O
火,B-Denoter
灾,I-Denoter
从,O
24,I-Time
日,I-Time
开,I-Time
始,I-Time
蔓,I-Time
延,I-Time
至,I-Time
今,I-Time
，,O
超,B-Object
过,I-Object
2.5,B-Object
万,I-Object
公,I-Object
顷,I-Object
田,I-Object
地,I-Object
被,O
大,O
火,O
烧,B-Denoter
毁,I-Denoter
已,O
有,O
，,O
2,B-Participant
人,I-Participant
在,O
火,O
灾,O
中,O
丧,B-Denoter
生,I-Denoter
，,O
损,O
失,O
据,O
估,O
算,O
达,O
到,O
8,O
千,O
万,O
欧,O
元,O
。,O
,
数,B-Participant
十,I-Participant
名,I-Participant
游,I-Participant
客,I-Participant
被,O
紧,O
急,O
疏,B-Denoter
散,I-Denoter
在,O
西,B-Location
班,I-Location
牙,I-Location
，,O
官,B-Participant
方,I-Participant
估,B-Denoter
计,I-Denoter
，,O
大,B-Object
约,I-Object
2,I-Object
万,I-Object
公,I-Object
顷,I-Object
农,I-Object
田,I-Object
被,O
烧,B-Denoter
毁,I-Denoter
。,O
,
6,B-Participant
名,I-Participant
消,I-Participant
防,I-Participant
队,I-Participant
员,I-Participant
在,O
救,O
火,O
战,O
斗,O
中,O
牺,B-Denoter
牲,I-Denoter
不,O
仅,O
，,O
科,B-Location
西,I-Location
嘉,I-Location
岛,I-Location
上,I-Location
发,O
生,O
火,B-Denoter
灾,I-Denoter
。,O
,
马,B-Location
赛,I-Location
附,I-Location
近,I-Location
的,O
大,B-Object
火,I-Object
几,O
乎,O
逼,B-Denoter
近,I-Denoter
市,O
区,O
在,O
希,O
腊,O
，,O
大,O
火,O
主,O
要,O
集,O
中,O
在,O
，,O
南,B-Location
部,I-Location
，,O
仅,O
26,I-Time
日,I-Time
就,O
出,B-Denoter
现,I-Denoter
超,O
过,O
50,O
处,O
火,B-Object
情,I-Object
。,O
,
希,B-Participant
腊,I-Participant
政,I-Participant
府,I-Participant
已,O
在,O
全,O
国,O
发,B-Denoter
布,I-Denoter
火,B-Object
灾,I-Object
警,I-Object
告,I-Object
而,O
在,O
克,O
罗,O
地,O
亚,O
，,O
契,B-Location
奥,I-Location
沃,I-Location
岛,I-Location
上,I-Location
26,I-Time
日,I-Time
烧,O
起,O
大,B-Denoter
火,I-Denoter
。,O
,
超,B-Object
过,I-Object
200,B-Object
公,I-Object
顷,I-Object
林,I-Object
地,I-Object
遭,O
烧,B-Denoter
毁,I-Denoter
,
（,O
记,O
者,O
曹,O
妍,O
）,O
新,B-Participant
华,I-Participant
网,I-Participant
莫,B-Location
斯,I-Location
科,I-Location
３,I-Time
月,I-Time
３１,I-Time
日,I-Time
电,B-Denoter
而,O
俄,B-Location
罗,I-Location
斯,I-Location
西,I-Location
伯,I-Location
利,I-Location
亚,I-Location
部,I-Location
秋,I-Location
明,I-Location
州,I-Location
一,I-Location
座,I-Location
私,I-Location
人,I-Location
住,I-Location
宅,I-Location
３,I-Time
月,I-Time
３１,I-Time
日,I-Time
因,O
天,B-Object
然,I-Object
气,I-Object
罐,I-Object
爆,B-Denoter
炸,I-Denoter
，,O
导,O
致,O
起,B-Denoter
火,I-Denoter
，,O
其,O
中,O
包,O
括,O
５,O
名,O
儿,O
童,O
。,O
,
７,B-Participant
人,I-Participant
死,B-Denoter
亡,I-Denoter
据,O
，,O
国,B-Participant
际,I-Participant
文,I-Participant
传,I-Participant
电,I-Participant
讯,I-Participant
社,I-Participant
报,B-Denoter
道,I-Denoter
秋,B-Location
明,I-Location
州,I-Location
卡,I-Location
斯,I-Location
马,I-Location
瓦,I-Location
村,I-Location
一,I-Location
幢,I-Location
单,I-Location
层,I-Location
小,I-Location
木,I-Location
屋,I-Location
３１,I-Time
日,I-Time
凌,I-Time
晨,I-Time
发,O
生,O
火,B-Denoter
灾,I-Denoter
。,O
,
后,O
，,O
大,B-Object
火,I-Object
被,O
扑,B-Denoter
灭,I-Denoter
，,O
其,O
中,O
包,O
括,O
５,O
名,O
不,O
满,O
１０,O
岁,O
的,O
儿,O
童,O
。,O
,
在,B-Location
烧,I-Location
毁,I-Location
房,I-Location
屋,I-Location
中,I-Location
发,B-Denoter
现,I-Denoter
７,B-Participant
具,I-Participant
尸,I-Participant
体,I-Participant
还,O
导,O
致,O
火,B-Denoter
灾,I-Denoter
。,O
,
２,B-Participant
名,I-Participant
女,I-Participant
性,I-Participant
受,B-Denoter
伤,I-Denoter
，,O
调,B-Denoter
查,I-Denoter
是,O
由,O
火,B-Denoter
灾,I-Denoter
引,O
起,O
的,O
。,O
,
３,B-Object
个,I-Object
天,I-Object
然,I-Object
气,I-Object
罐,I-Object
爆,B-Denoter
炸,I-Denoter
,
在,O
西,B-Location
班,I-Location
牙,I-Location
、,I-Location
法,I-Location
国,I-Location
希,I-Location
腊,I-Location
及,I-Location
意,I-Location
大,I-Location
利,I-Location
南,I-Location
部,I-Location
“,I-Location
萨,I-Location
丁,I-Location
尼,I-Location
亚,I-Location
岛,I-Location
”,I-Location
的,O
山,B-Denoter
林,I-Denoter
火,I-Denoter
灾,I-Denoter
至,O
少,O
造,O
成,O
。,O
,
八,B-Participant
人,I-Participant
死,B-Denoter
亡,I-Denoter
。,O
,
西,B-Location
班,I-Location
牙,I-Location
在,O
过,B-Time
去,I-Time
的,I-Time
四,I-Time
天,I-Time
里,I-Time
，,O
已,O
经,O
有,O
六,B-Participant
名,I-Participant
消,I-Participant
防,I-Participant
人,I-Participant
员,I-Participant
殉,B-Denoter
职,I-Denoter
另,O
外,O
在,O
。,O
,
意,B-Location
大,I-Location
利,I-Location
的,I-Location
“,I-Location
萨,I-Location
丁,I-Location
尼,I-Location
亚,I-Location
岛,I-Location
”,I-Location
，,O
也,O
有,O
两,B-Participant
人,I-Participant
因,O
为,O
丛,O
林,O
起,O
火,O
而,O
丧,B-Denoter
生,I-Denoter
,
中,B-Participant
国,I-Participant
网,I-Participant
4,B-Time
月,I-Time
15,I-Time
日,I-Time
讯,B-Denoter
据,O
，,O
福,B-Participant
建,I-Participant
泉,I-Participant
州,I-Participant
消,I-Participant
防,I-Participant
消,B-Denoter
息,I-Denoter
，,O
昨,B-Time
日,I-Time
20,I-Time
时,I-Time
40,I-Time
分,I-Time
，,O
位,O
于,O
泉,B-Location
州,I-Location
市,I-Location
晋,I-Location
江,I-Location
安,I-Location
海,I-Location
镇,I-Location
星,I-Location
塔,I-Location
村,I-Location
书,I-Location
展,I-Location
公,I-Location
园,I-Location
附,I-Location
近,I-Location
一,B-Object
大,I-Object
面,I-Object
积,I-Object
草,I-Object
地,I-Object
发,O
生,O
火,B-Denoter
灾,I-Denoter
，,O
大,B-Object
火,I-Object
借,O
迅,O
速,O
向,O
四,B-Location
周,I-Location
蔓,B-Denoter
延,I-Denoter
。,O
,
靠,B-Location
近,I-Location
火,I-Location
场,I-Location
不,I-Location
到,I-Location
百,I-Location
米,I-Location
的,O
一,B-Object
座,I-Object
村,I-Object
庄,I-Object
数,I-Object
十,I-Object
栋,I-Object
居,I-Object
民,I-Object
房,I-Object
岌,I-Denoter
可,I-Denoter
危,I-Denoter
后,O
晋,B-Participant
江,I-Participant
消,I-Participant
防,I-Participant
大,I-Participant
队,I-Participant
安,I-Participant
海,I-Participant
中,I-Participant
接,B-Denoter
到,I-Denoter
报,B-Object
警,I-Object
迅,O
速,O
，,O
赶,B-Denoter
到,I-Denoter
现,B-Location
场,I-Location
联,O
合,O
，,O
安,I-Participant
海,I-Participant
镇,I-Participant
政,I-Participant
府,I-Participant
工,I-Participant
作,I-Participant
人,I-Participant
员,I-Participant
、,I-Participant
公,I-Participant
部,I-Participant
门,I-Participant
行,I-Participant
执,I-Participant
法,I-Participant
以,O
及,O
附,B-Participant
近,I-Participant
居,I-Participant
民,I-Participant
共,O
200,O
余,O
人,O
，,O
将,O
大,B-Object
火,I-Object
扑,B-Denoter
灭,I-Denoter
及,O
时,O
，,O
制,B-Denoter
止,I-Denoter
了,O
火,B-Object
势,I-Object
蔓,I-Object
延,I-Object
。,O
,
数,B-Object
十,I-Object
栋,I-Object
居,I-Object
民,I-Object
楼,I-Object
得,O
以,O
保,B-Denoter
全,I-Denoter
。,O
,
20,I-Time
时,I-Time
46,I-Time
分,I-Time
，,O
消,B-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
赶,B-Denoter
到,I-Denoter
火,B-Location
场,I-Location
附,I-Location
近,I-Location
经,O
观,O
察,O
，,O
此,O
区,O
域,O
为,O
“,O
盆,O
状,O
”,O
地,O
形,O
，,O
“,O
盆,O
底,O
”,O
均,O
为,O
茂,O
密,O
的,O
草,O
地,O
和,O
树,O
木,O
，,O
发,B-Denoter
现,I-Denoter
，,O
火,B-Object
光,I-Object
将,O
周,O
围,O
映,B-Denoter
照,I-Denoter
的,O
通,O
红,O
。,O
,
火,B-Object
势,I-Object
借,O
助,O
向,O
毗,B-Location
邻,I-Location
的,I-Location
村,I-Location
庄,I-Location
方,I-Location
向,I-Location
蔓,B-Denoter
延,I-Denoter
，,O
且,O
附,O
近,O
没,O
有,O
可,O
用,O
水,O
源,O
，,O
消,B-Object
防,I-Object
车,I-Object
根,O
本,O
无,O
法,O
驶,B-Denoter
入,I-Denoter
。,O
,
救,B-Object
援,I-Object
面,B-Denoter
临,I-Denoter
极,B-Object
大,I-Object
的,I-Object
难,I-Object
度,I-Object
全,B-Participant
体,I-Participant
官,I-Participant
兵,I-Participant
携,B-Denoter
铁,B-Object
扫,I-Object
、,O
铁,B-Object
锹,I-Object
等,O
工,O
具,O
，,O
跑,B-Denoter
步,I-Denoter
至,O
火,B-Location
点,I-Location
利,O
用,O
，,O
、,O
等,O
物,O
从,O
接,B-Location
近,I-Location
村,I-Location
庄,I-Location
的,I-Location
方,I-Location
向,I-Location
开,O
始,O
扑,B-Denoter
救,I-Denoter
首,O
先,O
。,O
,
控,B-Denoter
制,I-Denoter
火,B-Object
势,I-Object
向,O
村,O
庄,O
蔓,O
延,O
。,O
,
公,B-Participant
安,I-Participant
民,I-Participant
警,I-Participant
、,I-Participant
附,I-Participant
近,I-Participant
居,I-Participant
也,O
携,O
带,O
和,O
，,O
加,O
入,O
到,O
扑,B-Denoter
救,I-Denoter
战,O
斗,O
中,O
安,B-Participant
海,I-Participant
镇,I-Participant
政,I-Participant
府,I-Participant
工,I-Participant
作,I-Participant
人,I-Participant
员,I-Participant
、,I-Participant
行,I-Participant
执,I-Participant
法,I-Participant
部,I-Participant
门,I-Participant
也,O
相,O
继,O
赶,B-Denoter
到,I-Denoter
协,O
助,O
。,O
,
扑,B-Denoter
救,I-Denoter
，,O
22,I-Time
时,I-Time
许,I-Time
，,O
火,B-Object
势,I-Object
得,O
到,O
控,B-Denoter
制,I-Denoter
。,O
,
救,B-Participant
援,I-Participant
人,I-Participant
员,I-Participant
对,O
现,B-Location
场,I-Location
余,B-Object
火,I-Object
进,O
行,O
了,O
清,B-Denoter
理,I-Denoter
照,O
成,O
火,B-Denoter
灾,I-Denoter
，,O
过,O
火,O
面,O
积,O
万,O
余,O
平,O
方,O
米,O
。,O
,
一,B-Object
座,I-Object
信,I-Object
号,I-Object
塔,I-Object
、,O
部,B-Object
分,I-Object
电,I-Object
线,I-Object
不,O
同,O
程,O
度,O
烧,B-Denoter
损,I-Denoter
火,O
灾,O
未,O
造,O
成,O
，,O
人,B-Participant
员,I-Participant
伤,B-Denoter
亡,I-Denoter
具,O
体,O
。,O
火,B-Object
灾,I-Object
原,I-Object
因,I-Object
正,O
在,O
调,B-Denoter
查,I-Denoter
中,O
,
(,O
记,O
者,O
来,O
建,O
强,O
),O
新,B-Participant
华,I-Participant
网,I-Participant
福,B-Location
州,I-Location
长,I-Location
乐,I-Location
2,B-Time
月,I-Time
1,I-Time
日,I-Time
电,B-Denoter
，,O
1,B-Time
月,I-Time
31,I-Time
日,I-Time
晚,I-Time
，,O
福,B-Location
建,I-Location
省,I-Location
长,I-Location
乐,I-Location
市,I-Location
拉,I-Location
丁,I-Location
酒,I-Location
吧,I-Location
发,O
生,O
特,O
大,O
火,B-Denoter
灾,I-Denoter
共,O
造,O
成,O
。,O
,
17,I-Participant
人,I-Participant
死,B-Denoter
亡,I-Denoter
据,O
，,O
当,B-Participant
地,I-Participant
政,I-Participant
府,I-Participant
介,B-Denoter
绍,I-Denoter
，,O
当,B-Time
晚,I-Time
11,I-Time
时,I-Time
30,I-Time
分,I-Time
左,I-Time
右,I-Time
，,O
长,B-Location
乐,I-Location
市,I-Location
拉,I-Location
丁,I-Location
酒,I-Location
吧,I-Location
10,I-Participant
名,I-Participant
左,I-Participant
右,I-Participant
男,I-Participant
女,I-Participant
青,I-Participant
年,I-Participant
开,O
生,O
日,O
聚,B-Denoter
会,I-Denoter
在,O
，,O
桌,B-Location
面,I-Location
上,I-Location
燃,B-Denoter
放,I-Denoter
烟,B-Object
花,I-Object
引,B-Denoter
燃,I-Denoter
天,B-Object
花,I-Object
板,I-Object
酿,O
成,O
。,O
,
火,B-Denoter
灾,I-Denoter
后,O
，,O
接,B-Denoter
到,I-Denoter
报,B-Object
警,I-Object
福,O
建,O
省,O
和,O
福,O
州,O
市,O
，,O
领,B-Participant
导,I-Participant
高,O
度,O
重,B-Denoter
视,I-Denoter
，,O
有,B-Participant
关,I-Participant
领,I-Participant
导,I-Participant
第,O
一,O
时,O
间,O
赶,B-Denoter
到,I-Denoter
现,B-Location
场,I-Location
。,O
,
指,B-Denoter
挥,I-Denoter
善,B-Object
后,I-Object
处,I-Object
置,I-Object
工,I-Object
作,I-Object
长,B-Participant
乐,I-Participant
市,I-Participant
第,O
一,O
时,O
间,O
组,B-Denoter
织,I-Denoter
公,B-Participant
安,I-Participant
、,I-Participant
消,I-Participant
防,I-Participant
监,I-Participant
民,I-Participant
政,I-Participant
卫,I-Participant
生,I-Participant
及,I-Participant
吴,I-Participant
航,I-Participant
街,I-Participant
道,I-Participant
等,I-Participant
单,I-Participant
位,I-Participant
。,O
,
开,B-Denoter
展,I-Denoter
现,B-Object
场,I-Object
抢,I-Object
险,I-Object
工,I-Object
作,I-Object
，,O
火,B-Object
灾,I-Object
于,O
2,I-Time
月,I-Time
1,I-Time
日,I-Time
零,I-Time
点,I-Time
20,I-Time
分,I-Time
左,I-Time
右,I-Time
被,O
扑,B-Denoter
灭,I-Denoter
现,O
场,O
陆,O
续,O
，,O
救,B-Denoter
出,O
35,I-Participant
名,I-Participant
人,I-Participant
员,I-Participant
其,O
中,O
和,O
15,I-Participant
名,I-Participant
因,O
窒,O
息,O
经,O
现,O
场,O
紧,O
急,O
抢,B-Denoter
救,I-Denoter
送,B-Denoter
往,I-Denoter
医,B-Location
院,I-Location
抢,B-Denoter
救,I-Denoter
无,O
效,O
后,O
陆,O
续,O
，,O
死,B-Denoter
亡,I-Denoter
后,O
已,O
17,I-Participant
名,I-Participant
经,O
抢,B-Denoter
救,I-Denoter
，,O
脱,B-Denoter
险,I-Denoter
。,O
,
3,B-Participant
名,I-Participant
正,O
在,O
抢,B-Denoter
救,I-Denoter
中,O
，,O
事,B-Time
故,I-Time
发,I-Time
生,I-Time
后,I-Time
，,O
长,B-Participant
乐,I-Participant
市,I-Participant
委,I-Participant
、,I-Participant
政,I-Participant
府,I-Participant
立,O
即,O
成,B-Denoter
立,I-Denoter
现,B-Object
场,I-Object
紧,I-Object
急,I-Object
处,I-Object
置,I-Object
领,I-Object
导,I-Object
小,I-Object
组,I-Object
由,O
，,O
领,O
导,O
小,O
组,O
下,O
设,O
5,O
个,O
专,O
项,O
处,O
理,O
小,O
组,O
(,O
现,O
场,O
抢,O
险,O
组,O
、,O
医,O
疗,O
救,O
助,O
组,O
、,O
善,O
后,O
及,O
安,O
定,O
稳,O
定,O
组,O
、,O
事,O
故,O
调,O
查,O
组,O
、,O
宣,O
传,O
协,O
调,O
组,O
),O
，,O
组,O
长,O
分,O
别,O
由,O
市,O
委,O
、,O
市,O
政,O
府,O
领,O
导,O
担,O
任,O
，,O
全,O
力,O
投,O
入,O
抢,O
险,O
抢,O
救,O
和,O
善,O
后,O
安,O
定,O
稳,O
定,O
工,O
作,O
。,O
,
书,B-Participant
记,I-Participant
、,I-Participant
市,I-Participant
长,I-Participant
担,B-Denoter
任,I-Denoter
正,B-Object
副,I-Object
组,I-Object
长,I-Object
,
（,O
海,O
峡,O
都,O
市,O
报,O
记,O
者,O
吴,O
臻,O
游,O
庆,O
辉,O
通,O
讯,O
员,O
黄,O
绿,O
荣,O
王,O
福,O
军,O
朱,O
晓,O
航,O
文,O
/,O
图,O
）,O
台,B-Participant
海,I-Participant
网,I-Participant
8,I-Time
月,I-Time
日,I-Time
讯,B-Denoter
，,O
6,B-Time
日,I-Time
11,I-Time
时,I-Time
30,I-Time
分,I-Time
许,I-Time
，,O
福,B-Location
州,I-Location
城,I-Location
门,I-Location
胪,I-Location
厦,I-Location
工,I-Location
业,I-Location
区,I-Location
内,I-Location
一,B-Object
棉,I-Object
花,I-Object
厂,I-Object
突,O
发,O
火,B-Denoter
灾,I-Denoter
，,O
火,B-Object
势,I-Object
迅,O
速,O
蔓,B-Denoter
延,I-Denoter
，,O
殃,B-Denoter
及,I-Denoter
隔,O
壁,O
的,O
制,B-Object
鞋,I-Object
厂,I-Object
，,O
火,O
烧,O
红,O
了,O
城,O
门,O
半,O
边,O
天,O
。,O
,
上,B-Object
千,I-Object
平,I-Object
方,I-Object
米,I-Object
的,I-Object
仓,I-Object
库,I-Object
顿,O
时,O
成,B-Denoter
为,I-Denoter
火,I-Denoter
海,I-Denoter
，,O
消,B-Participant
防,I-Participant
在,O
接,B-Denoter
到,I-Denoter
报,B-Object
警,I-Object
后,O
共,O
，,O
调,B-Denoter
来,O
了,O
6,B-Participant
个,I-Participant
中,I-Participant
队,I-Participant
、,O
23,I-Object
部,I-Object
消,I-Object
防,I-Object
车,I-Object
，,O
一,B-Participant
百,I-Participant
多,I-Participant
名,I-Participant
消,I-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
赶,B-Denoter
赴,I-Denoter
火,B-Location
灾,I-Location
现,I-Location
场,I-Location
在,O
。,O
,
经,B-Time
过,I-Time
了,I-Time
5,I-Time
个,I-Time
小,I-Time
时,I-Time
的,I-Time
扑,I-Time
救,I-Time
后,I-Time
，,O
大,B-Object
火,I-Object
被,O
扑,B-Denoter
灭,I-Denoter
，,O
昨,B-Time
日,I-Time
凌,I-Time
晨,I-Time
，,O
记,B-Participant
者,I-Participant
赶,B-Denoter
到,I-Denoter
现,B-Location
场,I-Location
，,O
在,B-Location
数,I-Location
百,I-Location
米,I-Location
外,I-Location
就,O
能,O
看,B-Denoter
到,I-Denoter
远,B-Object
处,I-Object
腾,I-Object
起,I-Object
的,I-Object
滚,I-Object
浓,I-Object
烟,I-Object
。,O
,
红,B-Object
色,I-Object
的,I-Object
火,I-Object
光,I-Object
照,B-Denoter
红,I-Denoter
了,O
城,B-Object
门,I-Object
大,I-Object
半,I-Object
边,I-Object
天,I-Object
。,O
,
着,B-Object
火,I-Object
的,I-Object
制,I-Object
鞋,I-Object
厂,I-Object
四,I-Object
楼,I-Object
仓,I-Object
库,I-Object
已,O
成,B-Denoter
火,I-Denoter
海,I-Denoter
记,B-Participant
者,I-Participant
跟,B-Denoter
随,I-Denoter
消,B-Participant
防,I-Participant
人,I-Participant
员,I-Participant
时,O
，,O
登,B-Denoter
上,I-Denoter
距,B-Location
离,I-Location
火,I-Location
场,I-Location
50,I-Location
米,I-Location
外,I-Location
的,I-Location
一,I-Location
厂,I-Location
房,I-Location
楼,I-Location
顶,I-Location
顿,O
时,O
感,B-Denoter
到,I-Denoter
。,O
,
滚,B-Object
烫,I-Object
的,I-Object
热,I-Object
气,I-Object
迎,B-Denoter
面,I-Denoter
扑,I-Denoter
来,I-Denoter
，,O
鞋,O
厂,O
仓,O
库,O
面,O
积,O
约,O
1400,O
平,O
方,O
米,O
，,O
里,O
面,O
堆,O
放,O
着,O
大,O
量,O
成,O
品,O
拖,O
鞋,O
，,O
另,O
外,O
棉,O
花,O
厂,O
内,O
还,O
有,O
大,O
量,O
棉,O
花,O
。,O
,
目,B-Participant
击,I-Participant
者,I-Participant
陈,I-Participant
先,I-Participant
生,I-Participant
说,B-Denoter
后,O
，,O
火,B-Denoter
灾,I-Denoter
发,O
生,O
，,O
火,B-Object
势,I-Object
蔓,B-Denoter
延,I-Denoter
很,O
快,O
不,O
久,O
，,O
一,O
下,O
子,O
变,O
得,O
无,O
法,O
控,O
制,O
。,O
,
大,B-Object
火,I-Object
就,O
蹿,B-Denoter
上,O
制,B-Location
鞋,I-Location
厂,I-Location
的,I-Location
四,I-Location
楼,I-Location
仓,I-Location
库,I-Location
，,O
由,O
于,O
火,O
场,O
周,O
边,O
地,O
形,O
复,O
杂,O
，,O
水,O
源,O
匮,O
乏,O
，,O
消,B-Participant
防,I-Participant
队,I-Participant
员,I-Participant
告,B-Denoter
诉,I-Denoter
记,B-Participant
者,I-Participant
，,O
保,O
证,O
往,O
火,O
场,O
一,O
线,O
进,O
行,O
不,O
间,O
断,O
供,O
水,O
。,O
,
现,B-Participant
场,I-Participant
指,I-Participant
挥,I-Participant
部,I-Participant
决,O
定,O
调,B-Denoter
集,I-Denoter
大,B-Object
型,I-Object
水,I-Object
罐,I-Object
车,I-Object
进,O
行,O
远,O
距,O
离,O
接,O
力,O
供,O
水,O
，,O
周,B-Location
边,I-Location
工,I-Location
厂,I-Location
的,O
工,B-Participant
人,I-Participant
和,I-Participant
群,I-Participant
众,I-Participant
也,O
纷,O
纷,O
拿,B-Denoter
出,O
厂,O
里,O
的,O
水,B-Object
带,I-Object
还,O
，,O
找,B-Denoter
出,O
了,O
为,O
数,O
不,O
多,O
的,O
消,B-Object
火,I-Object
栓,I-Object
协,B-Denoter
助,I-Denoter
消,B-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
。,O
,
控,B-Denoter
制,I-Denoter
火,B-Object
势,I-Object
，,O
直,B-Time
到,I-Time
昨,I-Time
日,I-Time
凌,I-Time
晨,I-Time
4,I-Time
点,I-Time
40,I-Time
分,I-Time
左,I-Time
右,I-Time
，,O
大,B-Object
火,I-Object
被,O
成,O
功,O
扑,B-Denoter
灭,I-Denoter
所,O
幸,O
火,O
灾,O
没,O
有,O
造,O
成,O
。,O
,
人,B-Participant
员,I-Participant
伤,B-Denoter
亡,I-Denoter
。,O
,
目,B-Time
前,I-Time
，,O
火,B-Object
灾,I-Object
原,I-Object
因,I-Object
还,O
在,O
调,B-Denoter
查,I-Denoter
当,O
中,O
,
（,O
通,O
讯,O
员,O
容,O
肖,O
）,O
东,B-Participant
南,I-Participant
网,I-Participant
3,I-Time
月,I-Time
31,I-Time
日,I-Time
讯,B-Denoter
今,B-Time
日,I-Time
凌,I-Time
晨,I-Time
3,I-Time
时,I-Time
55,I-Time
分,I-Time
许,I-Time
，,O
福,B-Location
州,I-Location
市,I-Location
闽,I-Location
侯,I-Location
县,I-Location
南,I-Location
屿,I-Location
加,I-Location
油,I-Location
站,I-Location
对,I-Location
面,I-Location
万,I-Location
顺,I-Location
鞋,I-Location
厂,I-Location
内,I-Location
一,I-Location
仓,I-Location
库,I-Location
突,O
然,O
失,B-Denoter
火,I-Denoter
。,O
,
后,O
，,O
立,O
即,O
向,O
消,O
防,O
部,O
门,O
工,B-Participant
厂,I-Participant
保,I-Participant
安,I-Participant
发,B-Denoter
现,I-Denoter
火,B-Object
情,I-Object
报,B-Denoter
警,I-Denoter
。,O
,
求,B-Denoter
助,I-Denoter
。,O
,
消,B-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
奋,O
斗,O
了,O
1,O
小,O
时,O
将,O
火,B-Object
扑,B-Denoter
灭,I-Denoter
后,O
迅,O
速,O
今,B-Time
日,I-Time
凌,I-Time
晨,I-Time
，,O
福,B-Participant
州,I-Participant
市,I-Participant
闽,I-Participant
侯,I-Participant
县,I-Participant
消,I-Participant
防,I-Participant
大,I-Participant
队,I-Participant
接,B-Denoter
警,I-Denoter
出,B-Denoter
动,I-Denoter
６,O
部,B-Participant
消,I-Participant
防,I-Participant
车,I-Participant
、,I-Participant
30,I-Participant
余,I-Participant
名,I-Participant
官,I-Participant
兵,I-Participant
进,O
行,O
赶,B-Denoter
赴,I-Denoter
现,B-Location
场,I-Location
。,O
,
扑,B-Denoter
救,I-Denoter
，,O
起,O
火,O
的,O
是,O
该,O
鞋,O
厂,O
四,O
楼,O
一,O
仓,O
库,O
，,O
里,O
面,O
堆,O
放,O
着,O
一,O
些,O
纸,O
板,O
箱,O
和,O
半,O
成,O
品,O
的,O
鞋,O
子,O
，,O
到,B-Participant
场,I-Participant
的,I-Participant
消,I-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
侦,B-Denoter
查,I-Denoter
。,O
,
火,B-Object
势,I-Object
正,O
向,O
5,O
楼,O
开,O
始,O
蔓,B-Denoter
延,I-Denoter
消,B-Participant
防,I-Participant
官,I-Participant
兵,I-Participant
利,O
用,O
对,O
四,O
楼,O
的,O
火,B-Object
势,I-Object
进,O
行,O
控,B-Denoter
制,I-Denoter
。,O
,
组,B-Denoter
织,I-Denoter
两,B-Participant
个,I-Participant
攻,I-Participant
坚,I-Participant
小,I-Participant
组,I-Participant
配,B-Denoter
带,I-Denoter
好,O
个,B-Object
人,I-Object
防,I-Object
护,I-Object
装,I-Object
备,I-Object
对,O
深,B-Denoter
入,I-Denoter
起,O
火,B-Location
楼,I-Location
层,I-Location
内,I-Location
部,I-Location
。,O
,
火,B-Object
势,I-Object
进,O
行,O
控,B-Denoter
制,I-Denoter
，,O
1,B-Time
小,I-Time
时,I-Time
后,I-Time
，,O
火,B-Object
灾,I-Object
被,O
扑,B-Denoter
灭,I-Denoter
没,O
有,O
造,O
成,O
。,O
,
人,B-Participant
员,I-Participant
伤,B-Denoter
亡,I-Denoter
目,B-Time
前,I-Time
，,O
火,B-Object
灾,I-Object
原,I-Object
因,I-Object
和,I-Object
损,I-Object
失,I-Object
正,O
在,O
进,O
一,O
步,O
调,B-Denoter
查,I-Denoter
中,O
。,O
统,B-Denoter
计,I-Denoter
,
(,O
李,O
映,O
民,O
李,O
获,O
),O
中,B-Participant
新,I-Participant
网,I-Participant
东,B-Location
莞,I-Location
3,I-Time
月,I-Time
30,I-Time
日,I-Time
电,B-Denoter
，,O
过,O
火,O
面,O
积,O
约,O
1200,O
平,O
方,O
米,O
，,O
广,B-Location
东,I-Location
莞,I-Location
万,I-Location
江,I-Location
区,I-Location
一,I-Location
纸,I-Location
品,I-Location
仓,I-Location
库,I-Location
30,I-Time
日,I-Time
早,I-Time
上,I-Time
发,O
生,O
火,B-Denoter
灾,I-Denoter
，,O
截,B-Time
至,I-Time
记,I-Time
者,I-Time
发,I-Time
稿,I-Time
时,I-Time
，,O
明,B-Object
火,I-Object
基,O
本,O
上,O
被,O
扑,B-Denoter
灭,I-Denoter
无,O
。,O
,
人,B-Participant
员,I-Participant
伤,B-Denoter
亡,I-Denoter
据,O
，,O
万,B-Participant
江,I-Participant
消,I-Participant
防,I-Participant
介,B-Denoter
绍,I-Denoter
3,I-Time
月,I-Time
30,I-Time
日,I-Time
07,I-Time
时,I-Time
27,I-Time
分,I-Time
，,O
万,B-Participant
江,I-Participant
大,I-Participant
队,I-Participant
值,I-Participant
班,I-Participant
室,I-Participant
接,B-Denoter
到,I-Denoter
报,B-Object
警,I-Object
。,O
,
位,B-Location
于,I-Location
万,I-Location
江,I-Location
区,I-Location
新,I-Location
村,I-Location
卢,I-Location
屋,I-Location
工,I-Location
业,I-Location
的,I-Location
东,I-Location
莞,I-Location
市,I-Location
铭,I-Location
丰,I-Location
包,I-Location
装,I-Location
品,I-Location
制,I-Location
造,I-Location
有,I-Location
限,I-Location
公,I-Location
司,I-Location
仓,I-Location
库,I-Location
发,O
生,O
火,B-Denoter
灾,I-Denoter
指,B-Participant
